33578,-100,4,2,1,60,0,1
37578,-125,4,2,1,60,0,1
37678,-90.9090909090909,4,2,1,60,0,1
37878,-125,4,2,1,60,0,1
37978,-90.9090909090909,4,2,1,60,0,1
38178,-125,4,2,1,60,0,1
38278,-83.3333333333333,4,2,1,60,0,1
38378,-100,4,2,1,60,0,1
45778,-142.857142857143,4,2,1,60,0,1
45878,-76.9230769230769,4,2,1,60,0,1
45978,-142.857142857143,4,2,1,60,0,1
46078,-76.9230769230769,4,2,1,60,0,1
46178,-142.857142857143,4,2,1,60,0,1
46278,-76.9230769230769,4,2,1,60,0,1
46378,-100,4,2,1,60,0,1
50378,-125,4,2,1,60,0,1
50478,-90.9090909090909,4,2,1,60,0,1
50678,-125,4,2,1,60,0,1
50778,-90.9090909090909,4,2,1,60,0,1
50978,-125,4,2,1,60,0,1
51078,-83.3333333333333,4,2,1,60,0,1
51178,-100,4,2,1,60,0,1
52778,-100,4,2,1,60,0,0
65578,-66.6666666666667,4,2,1,60,0,0
65678,-200,4,2,1,60,0,0
65778,-100,4,2,1,60,0,0
65878,-66.6666666666667,4,2,1,60,0,0
65978,-200,4,2,1,60,0,0
66078,-100,4,2,1,60,0,0
66178,-66.6666666666667,4,2,1,60,0,0
66278,-200,4,2,1,60,0,0
66378,-100,4,2,1,60,0,0
66478,-66.6666666666667,4,2,1,60,0,0
66578,-200,4,2,1,60,0,0
66678,-100,4,2,1,60,0,0
67178,-66.6666666666667,4,2,1,60,0,0
67278,-200,4,2,1,60,0,0
67378,-100,4,2,1,60,0,0
67478,-66.6666666666667,4,2,1,60,0,0
67578,-200,4,2,1,60,0,0
67678,-100,4,2,1,60,0,0
67778,-66.6666666666667,4,2,1,60,0,0
67878,-200,4,2,1,60,0,0
67978,-100,4,2,1,60,0,0
68078,-66.6666666666667,4,2,1,60,0,0
68178,-200,4,2,1,60,0,0
68278,-100,4,2,1,60,0,0
68378,-50,4,2,1,60,0,0
68478,-200,4,2,1,60,0,0
68678,-100,4,2,1,60,0,0
68778,-66.6666666666667,4,2,1,60,0,0
68878,-200,4,2,1,60,0,0
68978,-100,4,2,1,60,0,0
69078,-66.6666666666667,4,2,1,60,0,0
69178,-200,4,2,1,60,0,0
69278,-100,4,2,1,60,0,0
69378,-66.6666666666667,4,2,1,60,0,0
69478,-200,4,2,1,60,0,0
69578,-100,4,2,1,60,0,0
69678,-66.6666666666667,4,2,1,60,0,0
69778,-200,4,2,1,60,0,0
69878,-100,4,2,1,60,0,0
70378,-100,4,2,1,60,0,0
71978,-66.6666666666667,4,2,1,60,0,0
72078,-200,4,2,1,60,0,0
72178,-100,4,2,1,60,0,0
72278,-66.6666666666667,4,2,1,60,0,0
72378,-200,4,2,1,60,0,0
72478,-100,4,2,1,60,0,0
72578,-66.6666666666667,4,2,1,60,0,0
72678,-200,4,2,1,60,0,0
72778,-100,4,2,1,60,0,0
72878,-66.6666666666667,4,2,1,60,0,0
72978,-200,4,2,1,60,0,0
73078,-100,4,2,1,60,0,0
73578,-66.6666666666667,4,2,1,60,0,0
73678,-200,4,2,1,60,0,0
73778,-100,4,2,1,60,0,0
73878,-66.6666666666667,4,2,1,60,0,0
73978,-200,4,2,1,60,0,0
74078,-100,4,2,1,60,0,0
74178,-66.6666666666667,4,2,1,60,0,0
74278,-200,4,2,1,60,0,0
74378,-100,4,2,1,60,0,0
74478,-66.6666666666667,4,2,1,60,0,0
74578,-200,4,2,1,60,0,0
74678,-100,4,2,1,60,0,0
74778,-50,4,2,1,60,0,0
74878,-200,4,2,1,60,0,0
75078,-100,4,2,1,60,0,0
75178,-66.6666666666667,4,2,1,60,0,0
75278,-200,4,2,1,60,0,0
75378,-100,4,2,1,60,0,0
75478,-66.6666666666667,4,2,1,60,0,0
75578,-200,4,2,1,60,0,0
75678,-100,4,2,1,60,0,0
75778,-66.6666666666667,4,2,1,60,0,0
75878,-200,4,2,1,60,0,0
75978,-100,4,2,1,60,0,0
76078,-66.6666666666667,4,2,1,60,0,0
76178,-200,4,2,1,60,0,0
76278,-100,4,2,1,60,0,0
76778,-100,4,2,1,60,0,0
78778,-66.6666666666667,4,2,1,60,0,0
78878,-200,4,2,1,60,0,0
78978,-100,4,2,1,60,0,0
79078,-66.6666666666667,4,2,1,60,0,0
79178,-200,4,2,1,60,0,0
79278,-100,4,2,1,60,0,0
79978,-66.6666666666667,4,2,1,60,0,0
80078,-200,4,2,1,60,0,0
80178,-100,4,2,1,60,0,0
80278,-66.6666666666667,4,2,1,60,0,0
80378,-200,4,2,1,60,0,0
80478,-100,4,2,1,60,0,0
80578,-66.6666666666667,4,2,1,60,0,0
80678,-200,4,2,1,60,0,0
80778,-100,4,2,1,60,0,0
80878,-66.6666666666667,4,2,1,60,0,0
80978,-200,4,2,1,60,0,0
81078,-100,4,2,1,60,0,0
81178,-50,4,2,1,60,0,0
81278,-200,4,2,1,60,0,0
81478,-100,4,2,1,60,0,0
81578,-66.6666666666667,4,2,1,60,0,0
81678,-200,4,2,1,60,0,0
81778,-100,4,2,1,60,0,0
81878,-66.6666666666667,4,2,1,60,0,0
81978,-200,4,2,1,60,0,0
82078,-100,4,2,1,60,0,0
82178,-66.6666666666667,4,2,1,60,0,0
82278,-200,4,2,1,60,0,0
82378,-100,4,2,1,60,0,0
82478,-66.6666666666667,4,2,1,60,0,0
82578,-200,4,2,1,60,0,0
82678,-100,4,2,1,60,0,0
83178,-100,4,2,1,60,0,0
84778,-62.5,4,2,1,60,0,0
84878,-250,4,2,1,60,0,0
84978,-100,4,2,1,60,0,0
85078,-66.6666666666667,4,2,1,60,0,0
85178,-200,4,2,1,60,0,0
85278,-100,4,2,1,60,0,0
85378,-71.4285714285714,4,2,1,60,0,0
85478,-166.666666666667,4,2,1,60,0,0
85578,-100,4,2,1,60,0,0
85678,-76.9230769230769,4,2,1,60,0,0
85778,-142.857142857143,4,2,1,60,0,0
85878,-100,4,2,1,60,0,0
85978,-83.3333333333333,4,2,1,60,0,0
86078,-125,4,2,1,60,0,0
86178,-100,4,2,1,60,0,0
86278,-90.9090909090909,4,2,1,60,0,0
86378,-111.111111111111,4,2,1,60,0,0
86478,-100,4,2,1,60,0,0
90778,-142.857142857143,4,2,1,60,0,0
90878,-76.9230769230769,4,2,1,60,0,0
90978,-142.857142857143,4,2,1,60,0,0
91078,-76.9230769230769,4,2,1,60,0,0
91178,-100,4,2,1,60,0,1
96978,-142.857142857143,4,2,1,60,0,1
97078,-76.9230769230769,4,2,1,60,0,1
97178,-142.857142857143,4,2,1,60,0,1
97278,-76.9230769230769,4,2,1,60,0,1
97378,-142.857142857143,4,2,1,60,0,1
97478,-76.9230769230769,4,2,1,60,0,1
97578,-100,4,2,1,60,0,1
101578,-125,4,2,1,60,0,1
101678,-90.9090909090909,4,2,1,60,0,1
101878,-125,4,2,1,60,0,1
101978,-90.9090909090909,4,2,1,60,0,1
102178,-125,4,2,1,60,0,1
102278,-83.3333333333333,4,2,1,60,0,1
102378,-100,4,2,1,60,0,1
109778,-142.857142857143,4,2,1,60,0,1
109878,-76.9230769230769,4,2,1,60,0,1
109978,-142.857142857143,4,2,1,60,0,1
110078,-76.9230769230769,4,2,1,60,0,1
110178,-142.857142857143,4,2,1,60,0,1
110278,-76.9230769230769,4,2,1,60,0,1
110378,-100,4,2,1,60,0,1
114378,-125,4,2,1,60,0,1
114478,-90.9090909090909,4,2,1,60,0,1
114678,-125,4,2,1,60,0,1
114778,-90.9090909090909,4,2,1,60,0,1
114978,-125,4,2,1,60,0,1
115078,-83.3333333333333,4,2,1,60,0,1
115178,-100,4,2,1,60,0,1
116778,-100,4,2,1,60,0,0


[HitObjects]
320,192,1578,128,0,1778:0:0:0:100:bell_011.wav
448,192,1578,128,0,1778:0:0:0:0:
64,192,1778,1,0,0:0:0:0:
192,192,1978,1,0,0:0:0:0:
320,192,2178,1,0,0:0:0:0:
64,192,2378,128,0,2578:0:0:0:100:bell_015.wav
192,192,2378,128,0,2578:0:0:0:0:
448,192,2578,1,0,0:0:0:0:
320,192,2778,1,0,0:0:0:0:
192,192,2978,1,0,0:0:0:0:
320,192,3178,128,0,3378:0:0:0:100:bell_016.wav
448,192,3178,128,0,3378:0:0:0:0:
64,192,3378,1,0,0:0:0:0:
192,192,3578,1,0,0:0:0:0:
320,192,3778,1,0,0:0:0:0:
64,192,3978,128,0,4178:0:0:0:0:
192,192,3978,128,0,4178:0:0:0:0:
448,192,4178,1,0,0:0:0:100:bell_015.wav
320,192,4378,1,0,0:0:0:100:bell_020.wav
64,192,4578,1,0,0:0:0:100:bell_019.wav
320,192,4778,128,0,4978:0:0:0:0:
448,192,4778,128,0,4978:0:0:0:0:
192,192,4978,1,0,0:0:0:100:bell_018.wav
64,192,5178,128,0,5278:0:0:0:0:
448,192,5178,128,0,5278:0:0:0:0:
64,192,5378,128,0,5478:0:0:0:100:bell_015.wav
448,192,5378,128,0,5478:0:0:0:0:
320,192,5778,128,0,5878:0:0:0:100:bell_013.wav
448,192,5778,128,0,5878:0:0:0:0:
320,192,5978,128,0,6078:0:0:0:0:
448,192,5978,128,0,6078:0:0:0:0:
192,192,6378,128,0,6478:0:0:0:0:
448,192,6378,128,0,6478:0:0:0:0:
192,192,6578,128,0,6678:0:0:0:100:bell_004.wav
448,192,6578,128,0,6678:0:0:0:0:
64,192,6978,128,0,7078:0:0:0:100:bell_002.wav
192,192,6978,128,0,7078:0:0:0:0:
64,192,7178,128,0,7278:0:0:0:0:
192,192,7178,128,0,7278:0:0:0:0:
64,192,7378,128,0,7878:0:0:0:100:bell_001.wav
192,192,7378,128,0,7878:0:0:0:0:
64,192,7978,128,0,8178:0:0:0:100:bell_011.wav
192,192,7978,128,0,8178:0:0:0:0:
448,192,8178,1,0,0:0:0:0:
320,192,8378,1,0,0:0:0:0:
192,192,8578,1,0,0:0:0:0:
320,192,8778,128,0,8978:0:0:0:100:bell_015.wav
448,192,8778,128,0,8978:0:0:0:0:
64,192,8978,1,0,0:0:0:0:
192,192,9178,1,0,0:0:0:0:
320,192,9378,1,0,0:0:0:0:
64,192,9578,128,0,9778:0:0:0:100:bell_016.wav
192,192,9578,128,0,9778:0:0:0:0:
448,192,9778,1,0,0:0:0:0:
320,192,9978,1,0,0:0:0:0:
192,192,10178,1,0,0:0:0:0:
320,192,10378,128,0,10578:0:0:0:0:
448,192,10378,128,0,10578:0:0:0:0:
64,192,10578,1,0,0:0:0:100:bell_015.wav
192,192,10778,1,0,0:0:0:100:bell_020.wav
448,192,10978,1,0,0:0:0:100:bell_019.wav
64,192,11178,128,0,11378:0:0:0:0:
192,192,11178,128,0,11378:0:0:0:0:
320,192,11378,1,0,0:0:0:100:bell_018.wav
64,192,11578,128,0,11678:0:0:0:0:
448,192,11578,128,0,11678:0:0:0:0:
64,192,11778,128,0,11878:0:0:0:100:bell_015.wav
448,192,11778,128,0,11878:0:0:0:0:
320,192,12178,128,0,12278:0:0:0:100:bell_013.wav
448,192,12178,128,0,12278:0:0:0:0:
320,192,12378,128,0,12478:0:0:0:0:
448,192,12378,128,0,12478:0:0:0:0:
192,192,12778,128,0,12878:0:0:0:0:
448,192,12778,128,0,12878:0:0:0:0:
192,192,12978,128,0,13478:0:0:0:0:
448,192,12978,128,0,13478:0:0:0:0:
192,192,13578,128,0,13678:0:0:0:0:
448,192,13578,128,0,13678:0:0:0:0:
320,192,13778,1,0,0:0:0:0:
64,192,13878,1,0,0:0:0:0:
320,192,13978,1,0,0:0:0:0:
64,192,14078,1,0,0:0:0:0:
192,192,14178,128,0,14278:0:0:0:0:
448,192,14178,128,0,14278:0:0:0:0:
64,192,14378,128,2,14978:0:0:0:0:
192,192,14378,1,4,0:0:0:0:
448,192,14378,1,0,0:0:0:100:bell_011.wav
320,192,14578,1,0,0:0:0:0:
192,192,14778,1,2,0:0:0:0:
448,192,14778,1,0,0:0:0:0:
320,192,14978,1,0,0:0:0:0:
64,192,15178,128,2,15778:0:0:0:0:
192,192,15178,1,0,0:0:0:100:bell_015.wav
448,192,15178,1,0,0:0:0:0:
320,192,15378,1,0,0:0:0:0:
192,192,15578,1,2,0:0:0:0:
448,192,15578,1,0,0:0:0:0:
320,192,15778,1,0,0:0:0:0:
64,192,15978,128,2,16978:0:0:0:0:
192,192,15978,1,4,0:0:0:0:
448,192,15978,1,0,0:0:0:100:bell_016.wav
320,192,16178,1,0,0:0:0:0:
192,192,16378,1,2,0:0:0:0:
448,192,16378,1,0,0:0:0:0:
320,192,16578,1,0,0:0:0:0:
192,192,16778,1,2,0:0:0:0:
448,192,16778,1,0,0:0:0:0:
448,192,16978,128,0,17178:0:0:0:100:bell_015.wav
64,192,17178,1,2,0:0:0:0:
192,192,17178,128,0,17378:0:0:0:100:bell_020.wav
320,192,17378,128,0,17578:0:0:0:100:bell_019.wav
64,192,17578,128,2,17678:0:0:0:0:
192,192,17578,1,0,0:0:0:0:
448,192,17778,128,0,17878:0:0:0:100:bell_018.wav
64,192,17978,1,2,0:0:0:0:
320,192,17978,128,0,18078:0:0:0:0:
192,192,18178,128,0,18278:0:0:0:100:bell_015.wav
64,192,18378,128,2,18478:0:0:0:0:
448,192,18378,1,0,0:0:0:0:
320,192,18578,1,0,0:0:0:100:bell_013.wav
64,192,18778,1,2,0:0:0:0:
192,192,18778,128,0,18878:0:0:0:0:
448,192,18978,128,0,19078:0:0:0:100:bell_009.wav
64,192,19178,128,2,19278:0:0:0:0:
320,192,19178,1,0,0:0:0:0:
192,192,19378,128,0,19478:0:0:0:100:bell_004.wav
320,192,19578,128,2,19678:0:0:0:0:
448,192,19578,1,0,0:0:0:0:
64,192,19778,1,0,0:0:0:100:bell_002.wav
192,192,19978,1,2,0:0:0:0:
448,192,19978,128,0,20078:0:0:0:0:
320,192,20178,128,0,20278:0:0:0:100:bell_001.wav
64,192,20378,1,2,0:0:0:0:
192,192,20378,128,0,20478:0:0:0:0:
448,192,20578,128,0,20678:0:0:0:100:bell_000.wav
320,192,20678,128,0,20778:0:0:0:0:
64,192,20778,1,2,0:0:0:0:
192,192,20778,1,4,0:0:0:0:
448,192,20778,1,0,0:0:0:100:bell_011.wav
64,192,20978,1,0,0:0:0:0:
320,192,21078,1,2,0:0:0:0:
448,192,21078,1,0,0:0:0:0:
320,192,21178,1,2,0:0:0:0:
448,192,21178,1,0,0:0:0:0:
192,192,21378,1,0,0:0:0:0:
320,192,21478,1,2,0:0:0:0:
448,192,21478,1,0,0:0:0:0:
64,192,21578,1,2,0:0:0:0:
320,192,21578,1,0,0:0:0:100:bell_015.wav
448,192,21578,1,0,0:0:0:0:
192,192,21778,1,0,0:0:0:0:
320,192,21878,1,2,0:0:0:0:
448,192,21878,1,0,0:0:0:0:
320,192,21978,1,2,0:0:0:0:
448,192,21978,1,0,0:0:0:0:
192,192,22178,1,2,0:0:0:0:
448,192,22178,1,0,0:0:0:0:
320,192,22278,1,0,0:0:0:0:
64,192,22378,1,2,0:0:0:0:
192,192,22378,1,4,0:0:0:0:
448,192,22378,1,0,0:0:0:100:bell_016.wav
320,192,22478,1,0,0:0:0:0:
64,192,22578,1,2,0:0:0:0:
192,192,22578,1,0,0:0:0:0:
320,192,22778,1,2,0:0:0:0:
448,192,22778,1,0,0:0:0:0:
64,192,22878,1,0,0:0:0:0:
192,192,22878,1,0,0:0:0:0:
320,192,22978,1,2,0:0:0:0:
448,192,22978,1,0,0:0:0:0:
64,192,23078,1,0,0:0:0:0:
192,192,23078,1,0,0:0:0:0:
320,192,23178,1,2,0:0:0:0:
448,192,23178,1,4,0:0:0:0:
64,192,23378,1,2,0:0:0:0:
448,192,23378,1,0,0:0:0:100:bell_015.wav
192,192,23478,1,0,0:0:0:0:
320,192,23478,1,0,0:0:0:0:
64,192,23578,1,2,0:0:0:0:
448,192,23578,1,0,0:0:0:100:bell_020.wav
192,192,23678,1,0,0:0:0:0:
320,192,23678,1,0,0:0:0:0:
64,192,23778,1,2,0:0:0:0:
448,192,23778,1,0,0:0:0:100:bell_019.wav
64,192,23978,1,2,0:0:0:0:
192,192,23978,1,4,0:0:0:0:
320,192,24078,1,2,0:0:0:0:
448,192,24078,1,0,0:0:0:0:
64,192,24178,1,2,0:0:0:0:
192,192,24178,1,0,0:0:0:100:bell_018.wav
320,192,24278,1,2,0:0:0:0:
448,192,24278,1,0,0:0:0:0:
64,192,24378,1,2,0:0:0:0:
192,192,24378,1,4,0:0:0:0:
320,192,24478,1,2,0:0:0:0:
448,192,24478,1,0,0:0:0:0:
64,192,24578,1,2,0:0:0:0:
192,192,24578,1,0,0:0:0:100:bell_015.wav
64,192,24678,1,2,0:0:0:0:
192,192,24678,1,0,0:0:0:0:
320,192,24778,1,2,0:0:0:0:
448,192,24778,1,4,0:0:0:0:
64,192,24878,1,2,0:0:0:0:
192,192,24878,1,0,0:0:0:0:
320,192,24978,1,2,0:0:0:0:
448,192,24978,1,0,0:0:0:100:bell_013.wav
320,192,25078,1,2,0:0:0:0:
448,192,25078,1,0,0:0:0:0:
64,192,25178,1,2,0:0:0:0:
192,192,25178,1,4,0:0:0:0:
320,192,25278,1,2,0:0:0:0:
448,192,25278,1,0,0:0:0:0:
64,192,25378,1,2,0:0:0:0:
192,192,25378,1,0,0:0:0:100:bell_006.wav
64,192,25478,1,2,0:0:0:0:
192,192,25478,1,0,0:0:0:0:
64,192,25578,1,0,0:0:0:100:snare.wav
448,192,25578,1,0,0:0:0:0:
192,192,25678,1,0,0:0:0:0:
448,192,25778,1,2,0:0:0:0:
320,192,25844,1,2,0:0:0:0:
64,192,25911,1,2,0:0:0:0:
192,192,25978,1,2,0:0:0:0:
320,192,26044,1,2,0:0:0:0:
448,192,26111,1,2,0:0:0:0:
64,192,26178,1,0,0:0:0:100:snare.wav
192,192,26178,1,0,0:0:0:0:
320,192,26244,1,2,0:0:0:0:
448,192,26311,1,2,0:0:0:0:
192,192,26378,1,2,0:0:0:0:
64,192,26444,1,2,0:0:0:0:
448,192,26511,1,2,0:0:0:0:
320,192,26578,1,2,0:0:0:0:
192,192,26644,1,2,0:0:0:0:
64,192,26711,1,2,0:0:0:0:
320,192,26778,128,0,26878:0:0:0:100:waterdrop_yoo.wav
448,192,26778,128,0,26878:0:0:0:0:
192,192,26978,128,0,27078:0:0:0:0:
448,192,26978,128,0,27078:0:0:0:0:
64,192,27178,128,2,27578:0:0:0:0:
192,192,27178,128,4,27578:0:0:0:0:
448,192,27178,1,0,0:0:0:70:push_scratch.wav
448,192,27578,1,0,0:0:0:0:
320,192,27644,1,0,0:0:0:0:
192,192,27711,1,0,0:0:0:0:
64,192,27778,1,0,0:0:0:0:
448,192,27778,1,0,0:0:0:0:
320,192,27844,1,0,0:0:0:0:
192,192,27911,1,0,0:0:0:0:
64,192,27978,128,8,28178:0:0:0:0:
320,192,27978,1,0,0:0:0:100:waa.wav
448,192,27978,128,0,28178:0:0:0:0:
64,192,28278,128,0,28478:0:0:0:0:
320,192,28278,128,0,28478:0:0:0:0:
64,192,28578,1,0,0:0:0:0:
320,192,28778,128,0,29178:0:0:0:0:
448,192,28778,128,0,29178:0:0:0:0:
192,192,28978,1,0,0:0:0:0:
192,192,29178,1,0,0:0:0:0:
64,192,29378,1,2,0:0:0:0:
192,192,29378,1,0,0:0:0:0:
64,192,29578,1,8,0:0:0:0:
320,192,29578,128,0,29978:0:0:0:100:waa.wav
448,192,29578,1,0,0:0:0:0:
448,192,29778,1,0,0:0:0:0:
64,192,29978,1,0,0:0:0:0:
192,192,29978,128,0,30178:0:0:0:0:
320,192,30178,128,0,30378:0:0:0:0:
448,192,30178,1,0,0:0:0:0:
64,192,30378,128,2,31078:0:0:0:0:
192,192,30378,1,0,0:0:0:0:
448,192,30378,128,0,30578:0:0:0:0:
192,192,30578,128,0,31078:0:0:0:0:
320,192,30778,1,0,0:0:0:0:
448,192,30778,128,0,31178:0:0:0:0:
320,192,30978,1,0,0:0:0:0:
64,192,31178,128,8,31578:0:0:0:0:
192,192,31178,128,0,31378:0:0:0:100:waa.wav
320,192,31178,1,0,0:0:0:0:
448,192,31378,1,0,0:0:0:0:
320,192,31478,128,0,31578:0:0:0:0:
192,192,31578,128,0,31678:0:0:0:0:
448,192,31678,128,0,31778:0:0:0:0:
192,192,31778,128,0,31878:0:0:0:0:
448,192,31878,128,0,31978:0:0:0:0:
64,192,31978,128,2,32578:0:0:0:0:
192,192,31978,1,0,0:0:0:100:snarefill_000.wav
320,192,31978,1,0,0:0:0:0:
320,192,32178,1,0,0:0:0:100:snarefill_001.wav
448,192,32178,1,0,0:0:0:0:
320,192,32278,1,0,0:0:0:100:snarefill_002.wav
448,192,32278,1,0,0:0:0:0:
192,192,32478,1,0,0:0:0:100:snarefill_003.wav
448,192,32478,1,0,0:0:0:0:
192,192,32578,1,2,0:0:0:0:
448,192,32578,128,0,33478:0:0:0:100:snarefill_004.wav
64,192,32778,1,0,0:0:0:100:snarefill_005.wav
320,192,32778,1,0,0:0:0:0:
64,192,32878,1,0,0:0:0:100:snarefill_006.wav
320,192,32878,1,0,0:0:0:0:
64,192,32978,128,2,33078:0:0:0:0:
192,192,32978,128,0,33078:0:0:0:100:waa_s.wav
192,192,33178,128,2,33278:0:0:0:0:
320,192,33178,128,0,33278:0:0:0:100:waa_s.wav
64,192,33378,128,2,33478:0:0:0:0:
320,192,33378,128,0,33478:0:0:0:100:waa_s.wav
64,192,33578,128,4,33778:0:0:0:0:
320,192,33578,128,2,34278:0:0:0:0:
448,192,33578,128,0,34278:0:0:0:70:push_scratch.wav
192,192,33778,128,0,34278:0:0:0:0:
64,192,33978,1,0,0:0:0:0:
64,192,34178,1,0,0:0:0:0:
192,192,34378,128,8,34778:0:0:0:0:
320,192,34378,128,0,34578:0:0:0:100:waa.wav
448,192,34378,128,0,34578:0:0:0:0:
320,192,34678,128,0,34978:0:0:0:0:
448,192,34678,128,0,34978:0:0:0:0:
64,192,34778,128,0,35178:0:0:0:0:
192,192,34978,128,0,35178:0:0:0:0:
320,192,35178,128,0,35778:0:0:0:0:
448,192,35178,128,0,35778:0:0:0:0:
64,192,35378,1,0,0:0:0:0:
64,192,35578,1,0,0:0:0:0:
64,192,35778,1,2,0:0:0:0:
192,192,35778,1,0,0:0:0:0:
192,192,35978,1,8,0:0:0:0:
320,192,35978,128,0,36378:0:0:0:100:waa.wav
448,192,35978,128,0,36578:0:0:0:0:
64,192,36178,1,0,0:0:0:0:
64,192,36378,128,0,36778:0:0:0:0:
192,192,36378,1,0,0:0:0:0:
192,192,36578,128,0,36778:0:0:0:0:
320,192,36578,1,0,0:0:0:0:
448,192,36778,1,0,0:0:0:100:arp.wav
320,192,36828,1,0,0:0:0:0:
192,192,36878,1,0,0:0:0:0:
64,192,36928,1,0,0:0:0:0:
448,192,36978,1,0,0:0:0:0:
320,192,37028,1,0,0:0:0:0:
192,192,37078,1,0,0:0:0:0:
64,192,37128,1,0,0:0:0:0:
448,192,37178,1,0,0:0:0:0:
320,192,37228,1,0,0:0:0:0:
192,192,37278,1,0,0:0:0:0:
64,192,37328,1,0,0:0:0:0:
320,192,37378,1,2,0:0:0:0:
448,192,37378,1,0,0:0:0:0:
192,192,37478,1,0,0:0:0:0:
64,192,37578,128,2,37678:0:0:0:0:
320,192,37578,128,4,37678:0:0:0:0:
448,192,37578,128,0,37678:0:0:0:100:waa_s.wav
64,192,37878,128,2,37978:0:0:0:0:
320,192,37878,128,4,37978:0:0:0:0:
448,192,37878,128,0,37978:0:0:0:100:waa_s.wav
64,192,38178,128,2,38278:0:0:0:0:
320,192,38178,128,4,38278:0:0:0:0:
448,192,38178,128,0,38278:0:0:0:100:waa.wav
64,192,38378,1,0,0:0:0:100:snare_000.wav
